street_name,long_snode,lat_snode,long_enode,lat_enode,full_geometry,maxspeed_kmh,oneway,highway_type
Đỗ Mười,106.7241074,10.8656138,106.7240019,10.8655641,"10.8656138,106.7241074;10.8655641,106.7240019",50,yes,trunk
Đỗ Mười,106.7241833,10.8652149,106.7242958,10.8652743,"10.8652149,106.7241833;10.8652743,106.7242958",50,yes,trunk
Hòa Bình,106.6400467,10.7678124,106.6403649,10.7676103,"10.7678124,106.6400467;10.7676627,106.6402804;10.7676354,106.640323;10.7676103,106.6403649",,,secondary
Nguyễn Thị Định,106.7812953,10.7648333,106.7812109,10.7649074,"10.7648333,106.7812953;10.7648514,106.7812746;10.7649074,106.7812109",,yes,primary
Cách Mạng Tháng Tám,106.678638,10.7794286,106.6784869,10.7795134,"10.7794286,106.678638;10.7795134,106.6784869",,,primary
Cách Mạng Tháng Tám,106.6784251,10.77953,106.6784869,10.7795134,"10.77953,106.6784251;10.7795134,106.6784869",,yes,primary
Cách Mạng Tháng Tám,106.6784869,10.7795134,106.6784453,10.7795613,"10.7795134,106.6784869;10.7795613,106.6784453",,yes,primary
Đường Bãi Sậy,106.6560064,10.7489066,106.6494153,10.7478889,"10.7489066,106.6560064;10.748764,106.655079;10.748705,106.6547011;10.7486479,106.6543313;10.7485895,106.6539525;10.7485755,106.6538622;10.7485572,106.6537439;10.748479,106.6532368;10.7484276,106.6529044;10.748414,106.6528161;10.748396,106.6526995;10.7483498,106.6524005;10.7482964,106.6520543;10.7482496,106.6517517;10.748236,106.6516631;10.7482205,106.6515627;10.7480707,106.6505928;10.7480564,106.6504999;10.748038,106.6503812;10.7478975,106.6494712;10.7478889,106.6494153",50,,tertiary
Đường Bãi Sậy,106.642663,10.7468463,106.6401849,10.7464637,"10.7468463,106.642663;10.7468238,106.6425169;10.7466641,106.6414825;10.7466166,106.6411753;10.7465473,106.6407263;10.7464793,106.6402859;10.7464637,106.6401849",50,,tertiary
way_1486199509,106.6426377,10.7470299,106.642811,10.7470564,"10.7470299,106.6426377;10.7470564,106.642811",,,secondary_link
Đường Phan Văn Khỏe,106.6519501,10.7488887,106.6561902,10.749305,"10.7488887,106.6519501;10.7487706,106.6519739;10.7487523,106.6519785;10.7487359,106.6519878;10.7487225,106.6520013;10.7487116,106.6520219;10.7487078,106.652045;10.7487103,106.6520718;10.7487901,106.6526251;10.7487995,106.65269;10.7488132,106.6527849;10.7489425,106.6536805;10.7489545,106.6537647;10.7489682,106.6538584;10.7491197,106.6549071;10.7491302,106.6549803;10.749151,106.6551239;10.7492666,106.6559248;10.749305,106.6561902",50,no,tertiary
Đường Phan Văn Khỏe,106.642608,10.7472269,106.6427785,10.7472523,"10.7472269,106.642608;10.7472523,106.6427785",,,tertiary
Đường Châu Văn Liêm,106.6590339,10.7520165,106.6590437,10.7521135,"10.7520165,106.6590339;10.7521135,106.6590437",50,yes,primary
way_1486223474,106.6624427,10.7552283,106.6623884,10.7554257,"10.7552283,106.6624427;10.7554257,106.6623884",,,primary_link
way_1486223475,106.6622901,10.7554053,106.6623358,10.7552073,"10.7554053,106.6622901;10.7552073,106.6623358",,,primary_link
way_1486223476,106.6564825,10.7510073,106.6564802,10.7508088,"10.7510073,106.6564825;10.7508088,106.6564802",,,secondary_link
Đường Trang Tử,106.6559596,10.7510165,106.6554778,10.7510228,"10.7510165,106.6559596;10.7510128,106.6558369;10.7510155,106.6556586;10.7510228,106.6554778",50,yes,secondary
way_1486223478,106.663191,10.7503817,106.6631576,10.7500346,"10.7503817,106.663191;10.7503276,106.6632074;10.7502717,106.6632159;10.7502152,106.6632161;10.750167,106.6632081;10.7501214,106.663198;10.7500768,106.6631805;10.7500346,106.6631576",,yes,primary_link
Đường Gia Phú,106.6563171,10.7482298,106.6553071,10.7479156,"10.7482298,106.6563171;10.7480372,106.6557862;10.7479156,106.6553071",50,,tertiary
Đường Gia Phú,106.6543257,10.7474719,106.6532807,10.7470666,"10.7474719,106.6543257;10.7474248,106.6542056;10.7474081,106.6541625;10.7473213,106.6539383;10.7472699,106.6538056;10.7471239,106.6534287;10.7471018,106.6533716;10.7470666,106.6532807",50,,tertiary
Đường Đỗ Ngọc Thạnh,106.6561016,10.7546486,106.6561118,10.7543351,"10.7546486,106.6561016;10.7543351,106.6561118",,,tertiary
way_1486236790,106.6509087,10.7552757,106.6509957,10.7552646,"10.7552757,106.6509087;10.7552646,106.6509957",,,secondary_link
way_1486236791,106.651279,10.7581265,106.6513326,10.7581373,"10.7581265,106.651279;10.7581373,106.6513326",,,secondary_link
way_1486236792,106.6512468,10.757866,106.6513005,10.7578603,"10.757866,106.6512468;10.7578603,106.6513005",,,secondary_link
Đường Nguyễn Thị Nhỏ,106.6507866,10.7534859,106.6514274,10.7591338,"10.7534859,106.6507866;10.7535793,106.6507979;10.7541542,106.6508654;10.7544468,106.6508997;10.7547715,106.6509378;10.7551888,106.6509868;10.7552646,106.6509957;10.7553425,106.6510049;10.7560836,106.6510919;10.7562551,106.651112;10.7563448,106.6511226;10.7565621,106.6511481;10.7574459,106.6512518;10.7575896,106.6512687;10.7577561,106.6512882;10.7577959,106.6512929;10.7578603,106.6513005;10.7581373,106.6513326;10.7582718,106.6513488;10.7584908,106.6513745;10.7588592,106.6514177;10.7589708,106.6514309;10.7590624,106.6514355;10.7591027,106.6514332;10.7591338,106.6514274",,yes,secondary
Nguyễn Chí Thanh,106.6619607,10.7585152,106.6618339,10.7585444,"10.7585152,106.6619607;10.7585444,106.6618339",,yes,secondary
Đường Nguyễn Chí Thanh,106.6618596,10.7584545,106.6619607,10.7585152,"10.7584545,106.6618596;10.7585152,106.6619607",,yes,secondary
Đỗ Mười,106.6794356,10.8615838,106.6792043,10.8616007,"10.8615838,106.6794356;10.8616007,106.6792043",50,yes,trunk
Bắc Sơn - Long Thành,106.9535207,10.9537304,106.9548617,10.9586466,"10.9537304,106.9535207;10.9542283,106.9536132;10.9542922,106.9536231;10.954634,106.9536758;10.9547334,106.9536951;10.9550749,106.9537613;10.9552245,106.9537904;10.9553655,106.9538177;10.9557569,106.953901;10.9558084,106.9539146;10.955908,106.9539324;10.9560275,106.953982;10.9564442,106.9540758;10.9566364,106.954192;10.9567763,106.9542805;10.9568102,106.9543019;10.9569422,106.9543678;10.9569972,106.9543952;10.957063,106.9544281;10.9571735,106.9544635;10.9572618,106.9544715;10.9573572,106.9544828;10.9574479,106.9544936;10.9579347,106.9545514;10.958102,106.954608;10.9583165,106.9546881;10.9586466,106.9548617",,,secondary
Đường Đặng Công Bỉnh,106.5430503,10.8853279,106.5353581,10.8718322,"10.8853279,106.5430503;10.8853252,106.5430487;10.8853032,106.5430361;10.883965,106.5422692;10.8825775,106.5414613;10.8803323,106.540155;10.8800254,106.5399813;10.8784891,106.539056;10.8778365,106.538662;10.8776324,106.5385434;10.8774538,106.5384348;10.8772975,106.5383535;10.8768151,106.5380653;10.8762866,106.5377693;10.8759507,106.5375763;10.87507,106.5370703;10.8748363,106.5369355;10.8741133,106.5365182;10.873544,106.5361587;10.8732619,106.5359805;10.8732218,106.5359552;10.8731932,106.5359364;10.872759,106.5356636;10.8725429,106.53556;10.8723902,106.5354877;10.8722927,106.5354484;10.8721445,106.5354183;10.8719093,106.5353767;10.8718322,106.5353581",,,tertiary
Đường Đặng Công Bỉnh,106.5431352,10.8854437,106.5430503,10.8853279,"10.8854437,106.5431352;10.8853279,106.5430503",,,tertiary
Yersin,106.6989023,10.7648232,106.6987998,10.7648501,"10.7648232,106.6989023;10.7648219,106.6988861;10.7648501,106.6987998",,yes,primary_link
Đường dẫn cao tốc Thành phố Hồ Chí Minh - Long Thành - Dầu Giây,106.7559279,10.7935023,106.7561661,10.7936694,"10.7935023,106.7559279;10.793516,106.755954;10.7935733,106.7560333;10.7936694,106.7561661",,yes,motorway
Đường Hồng Bàng,106.6517997,10.7535024,106.6507866,10.7534859,"10.7535024,106.6517997;10.7534951,106.6517087;10.753482,106.6509376;10.7534813,106.6508774;10.7534859,106.6507866",,yes,primary
Đường Tân Thành,106.6509957,10.7552646,106.6537106,10.7556787,"10.7552646,106.6509957;10.7552575,106.651063;10.7552548,106.6511234;10.7552575,106.6511592;10.7552634,106.6511947;10.7552972,106.6513994;10.7553698,106.6518391;10.7553853,106.6519333;10.7554322,106.6522172;10.7555418,106.6528812;10.7556128,106.6533116;10.7556787,106.6537106",,,tertiary
Đường Thuận Kiều,106.6582874,10.7547492,106.658298,10.7546069,"10.7547492,106.6582874;10.7546069,106.658298",,yes,secondary
Đường Tân Thành,106.6537106,10.7556787,106.6537717,10.7556828,"10.7556787,106.6537106;10.7556828,106.6537717",,,tertiary
way_1486936037,106.6534573,10.758563,106.653519,10.7585772,"10.758563,106.6534573;10.7585772,106.653519",,,secondary_link
Đường Tạ Uyên,106.6532804,10.7601424,106.6532936,10.7600691,"10.7601424,106.6532804;10.7600691,106.6532936",,yes,secondary
way_1486936039,106.6536191,10.757685,106.6535544,10.7576698,"10.757685,106.6536191;10.7576698,106.6535544",,,secondary_link
Đường Phan Văn Khỏe,106.6504742,10.7485952,106.6519501,10.7488887,"10.7485952,106.6504742;10.7488887,106.6519501",50,no,tertiary
Đường Phan Văn Khỏe,106.6427785,10.7472523,106.6504742,10.7485952,"10.7472523,106.6427785;10.747432,106.6439845;10.7475121,106.6444957;10.7475356,106.6446454;10.747625,106.6452156;10.7477139,106.6457826;10.7478319,106.6465355;10.7478596,106.6467127;10.7478842,106.6468692;10.7479436,106.6472486;10.7479958,106.6475816;10.7480496,106.6479245;10.7480635,106.6480136;10.7480758,106.6480918;10.748215,106.6489796;10.7482246,106.6490413;10.7482603,106.649269;10.7482724,106.6493461;10.7482851,106.6494256;10.7483578,106.6498826;10.7484353,106.650372;10.7484426,106.6504014;10.7484542,106.6504235;10.7484759,106.6504481;10.748503,106.6504662;10.7485328,106.6504767;10.7485641,106.6504794;10.7485952,106.6504742",50,no,tertiary
way_1486936044,106.6636102,10.7499755,106.6635364,10.7501701,"10.7499755,106.6636102;10.7500728,106.6635733;10.7501701,106.6635364",,yes,primary
Xóm Củi,106.6623322,10.745238,106.6621397,10.7453673,"10.745238,106.6623322;10.7453673,106.6621397",50,,secondary
Đường Bình Đông,106.6402431,10.7369895,106.6415943,10.7376948,"10.7369895,106.6402431;10.7369872,106.6404061;10.7376566,106.6414762;10.7376935,106.6415486;10.7376948,106.6415943",,,tertiary
Đường Phạm Văn Chí,106.6433035,10.742865,106.6434092,10.7429436,"10.742865,106.6433035;10.7429436,106.6434092",,yes,secondary
Đường Phạm Văn Chí,106.6434092,10.7429436,106.6432814,10.7429125,"10.7429436,106.6434092;10.7429125,106.6432814",,yes,secondary
Hồ Thanh Tòng,107.0579384,10.637244,107.0580542,10.6371514,"10.637244,107.0579384;10.6371514,107.0580542",,no,tertiary
way_1487862211,106.3648603,10.369097,106.3649815,10.3690948,"10.369097,106.3648603;10.3690948,106.3649815",,,secondary
Đường tỉnh 771E,106.8661113,10.6735016,106.866056,10.6727747,"10.6735016,106.8661113;10.6732277,106.8660898;10.6730744,106.8660785;10.6727747,106.866056",,,secondary
way_1488049767,106.6737912,10.5911452,106.6738786,10.5896303,"10.5911452,106.6737912;10.5906559,106.673833;10.590157,106.6738552;10.5896303,106.6738786",,,tertiary
way_1488049768,106.6737783,10.5914413,106.6737912,10.5911452,"10.5914413,106.6737783;10.5914344,106.6737435;10.5914198,106.6737114;10.5913983,106.6736835;10.5913737,106.6736634;10.5913455,106.673649;10.591315,106.673641;10.5912835,106.6736397;10.5912524,106.6736453;10.5912232,106.6736574;10.5911972,106.6736755;10.5911755,106.6736988;10.5911592,106.6737263;10.5911486,106.6737579;10.5911452,106.6737912",,,tertiary
way_1488049769,106.6768163,10.5897044,106.6771173,10.589703,"10.5897044,106.6768163;10.589703,106.6771173",,,tertiary
Xa lộ Hà Nội,106.7887317,10.8584716,106.7897608,10.8590458,"10.8584716,106.7887317;10.8590458,106.7897608",80,yes,trunk
Lý Thường Kiệt,106.6561296,10.7778539,106.6553429,10.7805444,"10.7778539,106.6561296;10.7781816,106.6560266;10.7783872,106.6559675;10.7793215,106.6556937;10.7797135,106.6555803;10.780274,106.6554201;10.7805444,106.6553429",,yes,primary
Đường 18E,106.6555555,10.8108461,106.6557483,10.8111087,"10.8108461,106.6555555;10.8108798,106.655579;10.8111087,106.6557483",20,yes,tertiary
Ga đến T3 (Tầng 1),106.6538622,10.8113084,106.6531332,10.8110444,"10.8113084,106.6538622;10.8110444,106.6531332",20,yes,tertiary
Trần Đại Nghĩa,106.5396287,10.7441457,106.5414979,10.7431081,"10.7441457,106.5396287;10.7440761,106.539692;10.7440337,106.5397306;10.7431609,106.5414098;10.7431081,106.5414979",,yes,secondary
Trần Đại Nghĩa,106.5415441,10.7432003,106.5396287,10.7441457,"10.7432003,106.5415441;10.7432545,106.5414487;10.7440046,106.5399558;10.7441009,106.5397641;10.7441457,106.5396287",,yes,secondary
Lê Quang Đạo,106.5699459,10.9081279,106.5706285,10.9070951,"10.9081279,106.5699459;10.9070951,106.5706285",,yes,trunk
Lê Quang Đạo,106.5699939,10.9081815,106.5707087,10.9071456,"10.9081815,106.5699939;10.9079804,106.5701646;10.9079382,106.5702155;10.9078908,106.5702665;10.9078197,106.5703282;10.9077512,106.5703845;10.9076591,106.5704408;10.9075906,106.5704811;10.9075247,106.5705213;10.9074536,106.5705588;10.9073931,106.5705857;10.9073298,106.5706098;10.9071456,106.5707087",,yes,trunk
way_1489676396,107.0645376,10.5878957,107.0645354,10.5880513,"10.5878957,107.0645376;10.5880513,107.0645354",,,tertiary_link
way_1489676399,107.0730315,10.5880999,107.0730443,10.5879139,"10.5880999,107.0730315;10.5879139,107.0730443",,,tertiary_link
way_1489676400,107.0500402,10.5885062,107.0500447,10.5886641,"10.5885062,107.0500402;10.5886641,107.0500447",,,tertiary_link
way_1489694985,106.7733404,10.8495414,106.773415,10.8496627,"10.8495414,106.7733404;10.8496627,106.773415",,,secondary_link
Đường Tam Đa,106.8376592,10.8034218,106.8379237,10.8030063,"10.8034218,106.8376592;10.8030063,106.8379237",,,tertiary
Nguyễn Văn Bá,106.7713696,10.8462078,106.771069,10.8456742,"10.8462078,106.7713696;10.8459145,106.7712043;10.8456742,106.771069",,,secondary
Thống Nhất,106.7702148,10.8461031,106.7705382,10.8466756,"10.8461031,106.7702148;10.8466756,106.7705382",50,,tertiary
Đường Quảng Trường Sáng Tạo,106.800512,10.8740704,106.8005781,10.874037,"10.8740704,106.800512;10.874037,106.8005781",40,yes,tertiary
Isaac Newton,106.8005781,10.874037,106.8006199,10.8741221,"10.874037,106.8005781;10.8741221,106.8006199",40,yes,tertiary
Lê Quý Đôn,106.8007325,10.8831651,106.8006936,10.883266,"10.8831651,106.8007325;10.883266,106.8006936",40,yes,tertiary
Nguyễn Du,106.8006367,10.8831321,106.8007325,10.8831651,"10.8831321,106.8006367;10.8831651,106.8007325",40,yes,tertiary
Thống Nhất,106.8056539,10.8889048,106.7984496,10.8920136,"10.8889048,106.8056539;10.8889903,106.8056155;10.8894798,106.8053996;10.8902946,106.8050939;10.8904762,106.8049882;10.8906119,106.804854;10.8906779,106.8046815;10.8907517,106.8043234;10.891189,106.8022224;10.8912805,106.8018604;10.8913678,106.8014487;10.8914504,106.8010601;10.8916407,106.8000799;10.8919188,106.7988813;10.8919606,106.7987105;10.8920136,106.7984496",,yes,secondary
Thống Nhất,106.7984496,10.8920136,106.7983611,10.8920361,"10.8920136,106.7984496;10.8920361,106.7983611",,yes,secondary
Nguyễn Du,106.8006936,10.883266,106.8005991,10.8832313,"10.883266,106.8006936;10.8832313,106.8005991",40,yes,tertiary
Lê Quý Đôn,106.8005991,10.8832313,106.8006367,10.8831321,"10.8832313,106.8005991;10.8831321,106.8006367",40,yes,tertiary
Nguyễn Du,106.7847665,10.8805763,106.7844547,10.8806844,"10.8805763,106.7847665;10.8806844,106.7844547",40,yes,tertiary
Trần Đại Nghĩa,106.7768667,10.8724136,106.7773415,10.8731775,"10.8724136,106.7768667;10.8725661,106.776956;10.8726691,106.7770163;10.8731775,106.7773415",40,yes,tertiary
Nguyễn Du,106.7826393,10.881993,106.7848056,10.8804342,"10.881993,106.7826393;10.8819009,106.7826911;10.881763,106.7828325;10.8814488,106.7831579;10.8810848,106.7835479;10.8809275,106.7838026;10.880719,106.7841354;10.8806347,106.7842953;10.8805827,106.7844174;10.8804702,106.7847192;10.8804342,106.7848056",40,yes,tertiary
Lê Quý Đôn,106.798468,10.8919132,106.7984496,10.8920136,"10.8919132,106.798468;10.8920136,106.7984496",40,yes,tertiary
Thống Nhất,106.7983772,10.8919325,106.798468,10.8919132,"10.8919325,106.7983772;10.8919132,106.798468",,yes,secondary
Nguyễn Du,106.8056155,10.8889903,106.8055191,10.8889204,"10.8889903,106.8056155;10.8889204,106.8055191",40,yes,tertiary
Thống Nhất,106.798468,10.8919132,106.8055191,10.8889204,"10.8919132,106.798468;10.8915604,106.800062;10.8913604,106.8010485;10.891121,106.8022001;10.8906144,106.8045913;10.8905814,106.8046781;10.8905309,106.8047685;10.890403,106.8048798;10.8902424,106.8049736;10.8889204,106.8055191",,yes,secondary
Alexandre de Rhodes,106.7982214,10.8720245,106.7978742,10.8715027,"10.8720245,106.7982214;10.8715027,106.7978742",40,,tertiary
Võ Trường Toản,106.7976135,10.8703646,106.7970052,10.8704284,"10.8703646,106.7976135;10.870394,106.7974659;10.8704284,106.7970052",40,yes,tertiary
Quốc lộ 1,106.9691588,10.9541135,106.9742701,10.9502996,"10.9541135,106.9691588;10.9538953,106.9695532;10.9538443,106.9696497;10.9536394,106.9700376;10.9534231,106.9704472;10.9533555,106.9705752;10.9530447,106.9711545;10.9529473,106.9713087;10.9528288,106.9714724;10.9524496,106.9719297;10.9517425,106.97269;10.9515638,106.9728861;10.9511645,106.9733244;10.9506326,106.9738971;10.9502996,106.9742701",,yes,trunk
Quốc lộ 1,106.9743101,10.9503548,106.9691943,10.9541816,"10.9503548,106.9743101;10.9506019,106.9740441;10.9508385,106.973789;10.951063,106.973547;10.9510712,106.9735381;10.951517,106.9730392;10.9516362,106.9729058;10.9519832,106.9725317;10.9524705,106.972018;10.9527047,106.9717711;10.9528004,106.9716702;10.9528837,106.9715544;10.9530026,106.9713731;10.9530558,106.9712757;10.953104,106.9711873;10.9532834,106.9708715;10.9534996,106.9704621;10.9537056,106.9700723;10.9541816,106.9691943",,yes,trunk
Quốc lộ 1,106.9787171,10.9478034,106.9781386,10.9480752,"10.9478034,106.9787171;10.9478725,106.9785793;10.9480752,106.9781386",,yes,trunk
Quốc lộ 1,106.978914,10.9472156,106.9891337,10.9493707,"10.9472156,106.978914;10.9472349,106.9790588;10.9472586,106.9792691;10.9472585,106.979458;10.9472389,106.9796413;10.9472045,106.9799051;10.9471763,106.980169;10.9471579,106.9804521;10.9471605,106.980686;10.9471629,106.9808794;10.9471972,106.9814089;10.9472587,106.9820041;10.9473122,106.982524;10.9473853,106.9830735;10.9474466,106.9835832;10.9474662,106.9837511;10.9475036,106.9840592;10.9475556,106.9845621;10.9476174,106.984894;10.9476755,106.9851676;10.9477723,106.9854398;10.9479696,106.9859177;10.9481508,106.9863368;10.9483175,106.9867125;10.9484193,106.9869503;10.9484924,106.9871219;10.94867,106.9875213;10.9488424,106.9879279;10.9489321,106.9881315;10.9490297,106.9883189;10.949212,106.9887489;10.9493707,106.9891337",,yes,trunk
Đỗ Mười,106.7183543,10.8627078,106.7182882,10.8626453,"10.8627078,106.7183543;10.8626869,106.7183226;10.8626683,106.718303;10.8626453,106.7182882",,yes,trunk_link
